vertices,val,time,ProbShared,ProbShared2
3173,31732.438918,31732.438918,31732.438918,31735.138138,31735.138138,31732.438918
4252,31356.819496,31356.819496,31356.819496,35380.546165,35380.546165,31356.819496
2406,83460.541537,83460.541537,83460.541537,83464.562911,83464.562911,83460.541537
2686,87078.82296,87078.82296,87078.82296,87081.565409,87081.565409,87078.82296
3627,92692.414888,92692.414888,92692.414888,95218.877599,95218.877599,92692.414888
4604,1271.042585,1271.042585,1271.042585,1271.115934,1271.115934,1271.042585
5329,1314.078541,1314.078541,1314.078541,1336.578909,1336.578909,1314.078541
7019,1538.072374,1538.072374,1538.072374,1538.072374,1538.072374,1538.072374
5316,1288.104177,1288.104177,1288.104177,1406.596921,1406.596921,1288.104177
6033,1382.105764,1382.105764,1382.105764,1454.325338,1454.325338,1382.105764
7850,1540.034852,1540.034852,1540.034852,1637.998723,1637.998723,1540.034852
3703,87315.657854,87315.657854,87315.657854,87323.972405,87323.972405,87315.657854
4271,89868.817861,89868.817861,89868.817861,89868.817861,89868.817861,89868.817861
5623,102838.537101,102838.537101,102838.537101,102838.708356,102838.708356,102838.537101
4375,34611.038432,34611.038432,34611.038432,35654.710755,35654.710755,34611.038432
5067,37132.129437,37132.129437,37132.129437,37135.667564,37135.667564,37132.129437
6537,41209.805454,41209.805454,41209.805454,41209.805454,41209.805454,41209.805454
3648,25439.097997,25439.097997,25439.097997,26757.421969,26757.421969,25439.097997
4193,25448.859008,25448.859008,25448.859008,28195.274745,28195.274745,25448.859008
5543,29748.631475,29748.631475,29748.631475,29748.631475,29748.631475,29748.631475
4139,134759.132948,134759.132948,134759.132948,134760.236077,134760.236077,134759.132948
4805,142141.800717,142141.800717,142141.800717,142155.880566,142155.880566,142141.800717
6076,153533.923368,153533.923368,153533.923368,153548.485841,153548.485841,153533.923368
3797,27706.637537,27706.637537,27706.637537,29723.845291,29723.845291,27706.637537
4427,30623.94756,30623.94756,30623.94756,30626.871717,30626.871717,30623.94756
5685,33295.756857,33295.756857,33295.756857,33297.517898,33297.517898,33295.756857
3699,70942.691223,70942.691223,70942.691223,70942.691223,70942.691223,70942.691223
4238,75306.165973,75306.165973,75306.165973,75306.165973,75306.165973,75306.165973
5608,82007.218342,82007.218342,82007.218342,82009.394874,82009.394874,82007.218342
3657,24060.55762,24060.55762,24060.55762,24667.002479,24667.002479,24060.55762
4288,26245.006453,26245.006453,26245.006453,26246.363443,26246.363443,26245.006453
5551,28316.061608,28316.061608,28316.061608,28318.158254,28318.158254,28316.061608
3844,119105.987175,119105.987175,119105.987175,119117.685487,119117.685487,119105.987175
4411,126386.607445,126386.607445,126386.607445,126386.607445,126386.607445,126386.607445
5676,135582.603637,135582.603637,135582.603637,135596.034684,135596.034684,135582.603637
3743,32320.164511,32320.164511,32320.164511,32322.888696,32322.888696,32320.164511
4283,33310.452168,33310.452168,33310.452168,33311.217268,33311.217268,33310.452168
5380,36764.401754,36764.401754,36764.401754,36764.401754,36764.401754,36764.401754
4010,32448.381714,32448.381714,32448.381714,34371.885114,34371.885114,32448.381714
4538,33983.974679,33983.974679,33983.974679,36272.965148,36272.965148,33983.974679
5640,37439.144697,37439.144697,37439.144697,37442.828359,37442.828359,37439.144697
1434,69632.837184,69632.837184,69632.837184,69632.837184,69632.837184,69632.837184
1728,324126.154477,324126.154477,324126.154477,324150.025196,324150.025196,324126.154477
2143,84075.798195,84075.798195,84075.798195,84075.798195,84075.798195,84075.798195
1670,9959.269976,9959.269976,9959.269976,9960.104881,9960.104881,9959.269976
1436,843.852482,843.852482,843.852482,843.867195,843.867195,843.852482
1716,76761.012733,76761.012733,76761.012733,76768.685986,76768.685986,76761.012733
1505,6579.001786,6579.001786,6579.001786,6579.504366,6579.504366,6579.001786
1661,19853.8616,19853.8616,19853.8616,19853.8616,19853.8616,19853.8616
2345,82941.965803,82941.965803,82941.965803,82947.5199,82947.5199,82941.965803
1743,825.287025,825.287025,825.287025,825.360566,825.360566,825.287025
