#solverGreedyLocalGlobal	
#Instance	Iteration	Segments	Edges	Vertices	Max k	Time	Solution value	Upper bound value	
ic_die22-edges-50-int-42	1	148	4730	2341	25	444673515	17350.653079	
ic_die22-edges-50-int-42	1	148	4730	2341	30	645198915	22575.588664	
ic_die22-edges-50-int-42	2	172	6102	3015	5	28685230	2678.010986	
ic_die22-edges-50-int-42	2	172	6102	3015	10	97230664	5146.086221	
ic_die22-edges-50-int-42	2	172	6102	3015	15	215049873	8204.529175	
ic_die22-edges-50-int-42	2	172	6102	3015	20	378703582	12374.552136	
ic_die22-edges-50-int-42	2	172	6102	3015	25	603141416	16818.102724	
ic_die22-edges-50-int-42	2	172	6102	3015	30	838370270	21075.826380	
skyline_new_york-edges-50-float-42	0	135	4685	2325	5	17730442	9652.347933	
skyline_new_york-edges-50-float-42	0	135	4685	2325	10	60231170	25322.093445	
skyline_new_york-edges-50-float-42	0	135	4685	2325	15	147970155	40725.095375	
skyline_new_york-edges-50-float-42	0	135	4685	2325	20	244761976	51466.277222	
skyline_new_york-edges-50-float-42	0	135	4685	2325	25	366571795	67982.371006	
skyline_new_york-edges-50-float-42	0	135	4685	2325	30	526298814	85281.750947	
skyline_new_york-edges-50-float-42	1	148	5470	2711	5	23988544	11644.241079	
skyline_new_york-edges-50-float-42	1	148	5470	2711	10	85363620	25859.500735	
skyline_new_york-edges-50-float-42	1	148	5470	2711	15	182420858	36077.600940	
skyline_new_york-edges-50-float-42	1	148	5470	2711	20	314282916	52307.369285	
skyline_new_york-edges-50-float-42	1	148	5470	2711	25	481197054	69639.628552	
skyline_new_york-edges-50-float-42	1	148	5470	2711	30	683966737	91779.824266	
skyline_new_york-edges-50-float-42	2	172	7060	3494	5	41450088	15094.629591	
skyline_new_york-edges-50-float-42	2	172	7060	3494	10	145894834	32752.990739	
skyline_new_york-edges-50-float-42	2	172	7060	3494	15	310145781	43237.113002	
skyline_new_york-edges-50-float-42	2	172	7060	3494	20	532978593	64537.079213	
skyline_new_york-edges-50-float-42	2	172	7060	3494	25	810111543	88583.343970	
skyline_new_york-edges-50-float-42	2	172	7060	3494	30	1137519146	112098.510754	
ic_die21-color-50-int-42	0	135	4055	2010	5	13588999	2676.942394	
ic_die21-color-50-int-42	0	135	4055	2010	10	55404272	6573.503044	
ic_die21-color-50-int-42	0	135	4055	2010	15	130484444	11048.478734	
ic_die21-color-50-int-42	0	135	4055	2010	20	232119843	14535.193756	
ic_die21-color-50-int-42	0	135	4055	2010	25	365892976	18986.248405	
ic_die21-color-50-int-42	0	135	4055	2010	30	520599556	23526.308850	
ic_die21-color-50-int-42	1	148	4678	2315	5	15853480	2949.159372	
ic_die21-color-50-int-42	1	148	4678	2315	10	60385316	6489.008959	
ic_die21-color-50-int-42	1	148	4678	2315	15	147925898	10030.312552	
ic_die21-color-50-int-42	1	148	4678	2315	20	264630423	13463.607580	
ic_die21-color-50-int-42	1	148	4678	2315	25	413165352	18366.144134	
ic_die21-color-50-int-42	1	148	4678	2315	30	596321390	22354.695010	
ic_die21-color-50-int-42	2	172	6326	3127	5	28884443	3068.377609	
ic_die21-color-50-int-42	2	172	6326	3127	10	107119082	5811.674788	
ic_die21-color-50-int-42	2	172	6326	3127	15	223321544	9186.367621	
ic_die21-color-50-int-42	2	172	6326	3127	20	399677025	13482.572845	
ic_die21-color-50-int-42	2	172	6326	3127	25	645916148	19716.614265	
ic_die21-color-50-int-42	2	172	6326	3127	30	946513919	26808.628010	
skyline_sydney-edges-50-int-42	0	135	3967	1966	5	14222556	7004.930654	
skyline_sydney-edges-50-int-42	0	135	3967	1966	10	53420168	16741.284867	
skyline_sydney-edges-50-int-42	0	135	3967	1966	15	126979993	25415.564831	
skyline_sydney-edges-50-int-42	0	135	3967	1966	20	210763926	33911.831815	
skyline_sydney-edges-50-int-42	0	135	3967	1966	25	332359514	45530.684807	
skyline_sydney-edges-50-int-42	0	135	3967	1966	30	473995249	57823.289095	
skyline_sydney-edges-50-int-42	1	148	4778	2365	5	19833782	7701.083913	
skyline_sydney-edges-50-int-42	1	148	4778	2365	10	67280898	15020.915209	
skyline_sydney-edges-50-int-42	1	148	4778	2365	15	154408637	24331.652519	
skyline_sydney-edges-50-int-42	1	148	4778	2365	20	274899279	37304.973482	
skyline_sydney-edges-50-int-42	1	148	4778	2365	25	439634851	48698.638463	
skyline_sydney-edges-50-int-42	1	148	4778	2365	30	640294194	59577.928312	
skyline_sydney-edges-50-int-42	2	172	6012	2970	5	34409319	9338.034507	
skyline_sydney-edges-50-int-42	2	172	6012	2970	10	125118514	20590.773245	
skyline_sydney-edges-50-int-42	2	172	6012	2970	15	279741741	31894.724908	
skyline_sydney-edges-50-int-42	2	172	6012	2970	20	491992328	41866.473148	
skyline_sydney-edges-50-int-42	2	172	6012	2970	25	749487956	55750.711846	
skyline_sydney-edges-50-int-42	2	172	6012	2970	30	1052725575	72459.206231	
ic_die25-edges-50-int-42	0	135	4087	2026	5	16491639	2453.737057	
ic_die25-edges-50-int-42	0	135	4087	2026	10	61938840	5627.926945	
ic_die25-edges-50-int-42	0	135	4087	2026	15	141949245	9591.627009	
ic_die25-edges-50-int-42	0	135	4087	2026	20	249646911	13325.822038	
ic_die25-edges-50-int-42	0	135	4087	2026	25	383628708	17096.045858	
ic_die25-edges-50-int-42	0	135	4087	2026	30	544761784	21263.516696	
ic_die25-edges-50-int-42	1	148	4926	2439	5	22601115	2453.737057	
ic_die25-edges-50-int-42	1	148	4926	2439	10	78485494	5680.580713	
ic_die25-edges-50-int-42	1	148	4926	2439	15	172864304	8331.366398	
ic_die25-edges-50-int-42	1	148	4926	2439	20	299943261	10808.014671	
ic_die25-edges-50-int-42	1	148	4926	2439	25	456085588	15529.919043	
ic_die25-edges-50-int-42	1	148	4926	2439	30	646562961	19596.926247	
ic_die25-edges-50-int-42	2	172	6324	3126	5	32415779	2436.536811	
ic_die25-edges-50-int-42	2	172	6324	3126	10	111734466	5290.930722	
ic_die25-edges-50-int-42	2	172	6324	3126	15	232097399	8938.872406	
ic_die25-edges-50-int-42	2	172	6324	3126	20	403050099	12696.987561	
ic_die25-edges-50-int-42	2	172	6324	3126	25	623332194	16809.915874	
ic_die25-edges-50-int-42	2	172	6324	3126	30	904310668	22672.982694	
skyline_new_york-edges-50-int-42	0	135	4063	2014	5	13910974	10749.416303	
skyline_new_york-edges-50-int-42	0	135	4063	2014	10	55136728	26988.709635	
skyline_new_york-edges-50-int-42	0	135	4063	2014	15	136278889	43942.515861	
skyline_new_york-edges-50-int-42	0	135	4063	2014	20	237501088	61864.934127	
skyline_new_york-edges-50-int-42	0	135	4063	2014	25	364035203	76359.840404	
skyline_new_york-edges-50-int-42	0	135	4063	2014	30	519593350	98803.168705	
skyline_new_york-edges-50-int-42	1	148	4810	2381	5	18470469	10240.984336	
skyline_new_york-edges-50-int-42	1	148	4810	2381	10	61546095	26157.083715	
skyline_new_york-edges-50-int-42	1	148	4810	2381	15	129906896	31929.890301	
skyline_new_york-edges-50-int-42	1	148	4810	2381	20	214648214	45569.537624	
skyline_new_york-edges-50-int-42	1	148	4810	2381	25	330631956	66178.298177	
skyline_new_york-edges-50-int-42	1	148	4810	2381	30	489468607	85143.416597	
skyline_new_york-edges-50-int-42	2	172	6378	3153	5	28269119	13510.857660	
skyline_new_york-edges-50-int-42	2	172	6378	3153	10	108767824	28565.231357	
skyline_new_york-edges-50-int-42	2	172	6378	3153	15	223733267	49655.038719	
skyline_new_york-edges-50-int-42	2	172	6378	3153	20	387880183	65782.770681	
skyline_new_york-edges-50-int-42	2	172	6378	3153	25	598266666	81792.976594	
skyline_new_york-edges-50-int-42	2	172	6378	3153	30	866431066	103542.109937	
ic_die26-color-50-int-42	0	135	4085	2025	5	18249417	3446.168292	
ic_die26-color-50-int-42	0	135	4085	2025	10	66214381	6625.035292	
ic_die26-color-50-int-42	0	135	4085	2025	15	135791025	10142.040340	
ic_die26-color-50-int-42	0	135	4085	2025	20	234424248	14587.485249	
ic_die26-color-50-int-42	0	135	4085	2025	25	363343141	18293.648934	
ic_die26-color-50-int-42	0	135	4085	2025	30	516498634	23429.938404	
ic_die26-color-50-int-42	1	148	4640	2296	5	21755498	3446.168292	
ic_die26-color-50-int-42	1	148	4640	2296	10	82720863	7756.517142	
ic_die26-color-50-int-42	1	148	4640	2296	15	180178261	11458.804647	
ic_die26-color-50-int-42	1	148	4640	2296	20	317377721	17080.697657	
ic_die26-color-50-int-42	1	148	4640	2296	25	490418160	22385.344486	
ic_die26-color-50-int-42	1	148	4640	2296	30	697943784	27179.407648	
ic_die26-color-50-int-42	2	172	6402	3165	5	34648817	3925.381495	
ic_die26-color-50-int-42	2	172	6402	3165	10	135305116	9570.479286	
ic_die26-color-50-int-42	2	172	6402	3165	15	302613769	14293.620832	
ic_die26-color-50-int-42	2	172	6402	3165	20	520307218	18877.675796	
ic_die26-color-50-int-42	2	172	6402	3165	25	812673719	25794.629560	
ic_die26-color-50-int-42	2	172	6402	3165	30	1165597481	32450.084614	
ic_die05-darkness-50-int-42	0	135	4281	2123	5	14679225	2725.338610	
ic_die05-darkness-50-int-42	0	135	4281	2123	10	55292254	6697.285664	
ic_die05-darkness-50-int-42	0	135	4281	2123	15	126143075	10836.055705	
ic_die05-darkness-50-int-42	0	135	4281	2123	20	231983596	15716.376533	
ic_die05-darkness-50-int-42	0	135	4281	2123	25	371554776	20299.103018	
ic_die05-darkness-50-int-42	0	135	4281	2123	30	539068988	26901.477790	
ic_die05-darkness-50-int-42	1	148	4954	2453	5	19535824	2840.021963	
ic_die05-darkness-50-int-42	1	148	4954	2453	10	61400433	6521.909893	
ic_die05-darkness-50-int-42	1	148	4954	2453	15	138919148	11645.290332	
ic_die05-darkness-50-int-42	1	148	4954	2453	20	258730582	14854.499787	
ic_die05-darkness-50-int-42	1	148	4954	2453	25	409618608	19639.269646	
ic_die05-darkness-50-int-42	1	148	4954	2453	30	595308003	24931.150247	
ic_die05-darkness-50-int-42	2	172	6720	3324	5	35276994	4129.818073	
ic_die05-darkness-50-int-42	2	172	6720	3324	10	123044823	7543.352543	
ic_die05-darkness-50-int-42	2	172	6720	3324	15	240490334	10050.781682	
ic_die05-darkness-50-int-42	2	172	6720	3324	20	412688924	14935.505951	
ic_die05-darkness-50-int-42	2	172	6720	3324	25	674221195	21864.813214	
ic_die05-darkness-50-int-42	2	172	6720	3324	30	971099719	26960.373818	
