#solverGreedyLocalGlobal	
#Instance	Iteration	Segments	Edges	Vertices	Max k	Time	Solution value	Upper bound value	
von_koch-random-60-3	0	193	6361	3129	15	193704836	10433.290418	
von_koch-random-60-3	0	193	6361	3129	20	368001508	15614.515673	
von_koch-random-60-3	0	193	6361	3129	25	592225624	20262.805407	
von_koch-random-60-3	0	193	6361	3129	30	862372479	24953.563680	
von_koch-random-60-3	1	209	7494	3685	5	31608788	3012.055243	
von_koch-random-60-3	1	209	7494	3685	10	99410543	6204.815026	
von_koch-random-60-3	1	209	7494	3685	15	229220079	9402.107572	
von_koch-random-60-3	1	209	7494	3685	20	431886295	14685.898903	
von_koch-random-60-3	1	209	7494	3685	25	713316965	20358.740610	
von_koch-random-60-3	1	209	7494	3685	30	1042148831	25434.965474	
von_koch-random-60-3	2	246	10551	5190	5	54662233	3019.954599	
von_koch-random-60-3	2	246	10551	5190	10	162748271	6399.623122	
von_koch-random-60-3	2	246	10551	5190	15	373254826	10059.649515	
von_koch-random-60-3	2	246	10551	5190	20	682161145	14540.946965	
von_koch-random-60-3	2	246	10551	5190	25	1119953369	21356.671010	
von_koch-random-60-3	2	246	10551	5190	30	1677508999	28990.277833	
von_koch-random-55-5	0	163	5896	2908	5	36543566	128283.861414	
von_koch-random-55-5	0	163	5896	2908	10	125129729	246671.283637	
von_koch-random-55-5	0	163	5896	2908	15	261809216	367100.173267	
von_koch-random-55-5	0	163	5896	2908	20	435616357	519617.705825	
von_koch-random-55-5	0	163	5896	2908	25	636474662	652776.838579	
von_koch-random-55-5	0	163	5896	2908	30	870914278	837885.623201	
von_koch-random-55-5	1	179	7008	3453	5	46614424	128283.861414	
von_koch-random-55-5	1	179	7008	3453	10	159671307	254911.419054	
von_koch-random-55-5	1	179	7008	3453	15	327464037	441645.244931	
von_koch-random-55-5	1	179	7008	3453	20	549199322	606807.701963	
von_koch-random-55-5	1	179	7008	3453	25	843996048	787648.032263	
von_koch-random-55-5	1	179	7008	3453	30	1188444185	996489.635211	
von_koch-random-55-5	2	213	9808	4831	5	72456036	128283.861414	
von_koch-random-55-5	2	213	9808	4831	10	250944595	277699.076935	
von_koch-random-55-5	2	213	9808	4831	15	519506467	432458.538614	
von_koch-random-55-5	2	213	9808	4831	20	921575127	683179.417482	
von_koch-random-55-5	2	213	9808	4831	25	1433091809	991218.283817	
von_koch-random-55-5	2	213	9808	4831	30	2050019480	1286622.413360	
von_koch-random-55-2	0	163	6496	3209	5	38330662	1212.256572	
von_koch-random-55-2	0	163	6496	3209	10	136923658	2942.695788	
von_koch-random-55-2	0	163	6496	3209	15	313357899	4753.603997	
von_koch-random-55-2	0	163	6496	3209	20	571162120	6645.597062	
von_koch-random-55-2	0	163	6496	3209	25	871323196	8748.522080	
von_koch-random-55-2	0	163	6496	3209	30	1224460389	10743.120057	
von_koch-random-55-2	1	179	7554	3729	5	48622289	1320.660366	
von_koch-random-55-2	1	179	7554	3729	10	174659893	2903.268039	
von_koch-random-55-2	1	179	7554	3729	15	386513907	4626.458412	
von_koch-random-55-2	1	179	7554	3729	20	695906360	7074.202391	
von_koch-random-55-2	1	179	7554	3729	25	1099074593	9433.101286	
von_koch-random-55-2	1	179	7554	3729	30	1573558564	11764.025195	
von_koch-random-55-2	2	213	10329	5093	5	71104507	1340.660366	
von_koch-random-55-2	2	213	10329	5093	10	264728353	3104.022015	
von_koch-random-55-2	2	213	10329	5093	15	603968842	4934.560231	
von_koch-random-55-2	2	213	10329	5093	20	1079459248	7599.731130	
von_koch-random-55-2	2	213	10329	5093	25	1723722118	10560.628748	
von_koch-random-55-2	2	213	10329	5093	30	2502614272	12828.405913	
