#solverGreedyLocalGlobal	
#Instance	Iteration	Segments	Edges	Vertices	Max k	Time	Solution value	Upper bound value	
von_koch-random-60-2	1	209	9717	4787	5	61733889	1180.145614	
von_koch-random-60-2	1	209	9717	4787	10	195026977	2548.034828	
von_koch-random-60-2	1	209	9717	4787	15	392429617	3513.932925	
von_koch-random-60-2	1	209	9717	4787	20	671724012	4699.568626	
von_koch-random-60-2	1	209	9717	4787	25	1039654994	6515.869338	
von_koch-random-60-2	1	209	9717	4787	30	1511240872	8574.738241	
von_koch-random-60-2	2	246	13518	6665	5	96923850	1281.432627	
von_koch-random-60-2	2	246	13518	6665	10	418388860	3391.237683	
von_koch-random-60-2	2	246	13518	6665	15	898600976	5194.258816	
von_koch-random-60-2	2	246	13518	6665	20	1524057016	7078.991258	
von_koch-random-60-2	2	246	13518	6665	25	2311183128	9486.309458	
von_koch-random-60-2	2	246	13518	6665	30	3264109837	12318.881401	
von_koch-random-60-5	0	193	7031	3462	5	28885074	84294.173176	
von_koch-random-60-5	0	193	7031	3462	10	99153861	217305.872531	
von_koch-random-60-5	0	193	7031	3462	15	215193257	344336.175402	
von_koch-random-60-5	0	193	7031	3462	20	366933054	487699.047762	
von_koch-random-60-5	0	193	7031	3462	25	546584922	599358.320725	
von_koch-random-60-5	0	193	7031	3462	30	774520500	736909.824667	
von_koch-random-60-5	1	209	8390	4132	5	39613605	92758.912448	
von_koch-random-60-5	1	209	8390	4132	10	144047670	269986.661159	
von_koch-random-60-5	1	209	8390	4132	15	335485387	471206.568240	
von_koch-random-60-5	1	209	8390	4132	20	636065309	713835.991416	
von_koch-random-60-5	1	209	8390	4132	25	1009975389	891128.558159	
von_koch-random-60-5	1	209	8390	4132	30	1466004291	1122680.927111	
von_koch-random-60-5	2	246	11869	5850	5	63280380	92902.261064	
von_koch-random-60-5	2	246	11869	5850	10	286174772	314247.546104	
von_koch-random-60-5	2	246	11869	5850	15	645831772	528329.665249	
von_koch-random-60-5	2	246	11869	5850	20	1151248641	771483.135873	
von_koch-random-60-5	2	246	11869	5850	25	1814001021	1058892.468765	
von_koch-random-60-5	2	246	11869	5850	30	2628548011	1308246.959583	
